IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
5196.0,25490.0,2430.0,5.4,5.4,32.7,16.0,21.2,9.0,21.1,88.8,4.8,0.0,2.0,0.4,4.1,23.7,3890,87.7,9.5,2.3,0.5,4.2
5026.0,32205.0,7537.0,16.0,21.7,28.6,8.1,24.1,14.5,24.7,80.7,10.8,0.7,2.7,1.1,4.0,32.4,1554,85.0,8.8,5.3,1.0,10.4
6255.0,30838.0,3480.0,10.3,20.9,34.6,9.5,27.9,13.5,14.6,90.3,1.9,0.4,1.0,1.1,5.3,29.7,1835,80.4,11.0,8.6,0.0,8.2
5916.0,30146.0,4451.0,5.7,2.5,35.3,16.0,20.4,16.2,12.1,87.0,8.6,0.0,0.7,0.6,3.0,34.8,1644,85.8,10.2,3.6,0.4,6.0
5111.0,23838.0,2185.0,11.2,18.5,33.3,16.8,20.7,13.0,16.3,87.3,6.5,0.0,0.7,0.0,5.5,33.3,2778,79.8,7.2,12.9,0.0,5.7
8058.0,26040.0,2210.0,9.6,12.6,34.6,12.1,21.5,10.8,20.9,83.8,10.3,0.0,0.2,0.3,5.4,30.5,2338,79.0,11.5,9.4,0.0,8.6
4881.0,26322.0,1693.0,7.2,11.0,27.6,17.6,21.1,14.7,18.9,82.1,10.9,0.0,1.0,1.3,4.7,31.1,1397,78.7,14.2,7.1,0.0,9.4
3383.0,21199.0,1916.0,20.1,26.8,27.3,16.1,23.4,10.7,22.5,82.6,8.5,0.1,4.2,1.6,3.1,20.4,3224,84.0,10.5,5.5,0.0,12.6
5485.0,26267.0,2383.0,9.6,10.5,34.3,15.0,19.0,6.9,24.7,84.4,9.8,0.0,2.0,0.8,3.0,24.0,2931,84.4,7.8,7.7,0.0,5.2
4575.0,13080.0,1878.0,39.1,63.5,19.7,36.1,18.4,5.2,20.7,77.1,8.3,2.2,3.8,5.7,2.8,18.4,523,87.8,2.3,9.9,0.0,18.5
4770.0,19215.0,2457.0,18.1,6.7,20.6,22.2,32.2,9.1,16.0,77.4,11.5,0.0,5.4,1.4,4.4,19.5,1335,79.4,15.1,5.5,0.0,16.3
4429.0,31759.0,4128.0,10.5,6.2,41.3,18.4,23.8,7.3,9.2,92.0,4.6,0.1,1.8,0.4,1.1,18.2,1609,75.6,19.2,5.2,0.0,2.2
7218.0,17272.0,1506.0,24.3,43.2,26.2,23.2,26.3,10.3,14.1,80.2,14.8,0.0,2.2,2.8,0.0,17.2,1108,83.4,11.4,5.2,0.0,17.0
5482.0,14753.0,2021.0,41.0,63.2,25.8,23.1,30.4,7.1,13.7,88.5,5.7,2.8,1.6,1.4,0.0,20.5,962,87.6,10.6,1.8,0.0,16.3
11432.0,20751.0,3709.0,16.1,27.1,22.2,21.4,33.7,9.3,13.4,85.8,10.6,2.6,1.1,0.0,0.0,20.9,1720,79.7,16.4,3.9,0.0,6.6
5228.0,23595.0,12114.0,34.2,57.0,18.8,23.3,31.5,8.4,18.0,82.2,11.5,2.8,0.6,2.8,0.0,24.2,1139,92.3,7.1,0.6,0.0,13.9
9595.0,21240.0,2393.0,14.7,25.5,19.0,30.7,27.7,4.9,17.7,82.0,9.3,1.5,1.4,0.7,5.0,18.5,2021,86.5,7.9,5.6,0.0,8.3
3153.0,17265.0,1877.0,21.0,31.3,27.5,27.5,23.1,9.4,12.5,88.3,8.4,0.0,0.7,0.0,2.6,24.7,1150,88.6,8.1,3.3,0.0,9.0
8010.0,25914.0,2909.0,12.3,18.4,31.0,25.6,24.5,7.8,11.1,86.8,9.3,0.0,1.8,0.7,1.3,19.8,1499,85.0,12.3,2.7,0.0,13.3
8372.0,25709.0,2438.0,14.2,9.8,33.4,15.6,25.5,10.8,14.8,93.8,4.0,0.0,0.8,0.0,1.3,19.8,2433,81.1,12.1,6.8,0.0,8.6
8699.0,29645.0,8691.0,15.9,13.3,37.5,16.7,27.6,4.7,13.5,85.8,7.8,0.7,1.2,0.2,4.3,23.1,1735,77.6,19.0,3.4,0.0,6.6
2709.0,26194.0,2278.0,5.5,4.1,31.7,19.0,23.4,13.1,12.7,81.9,10.3,0.3,0.9,2.2,4.5,23.1,2095,85.3,9.2,5.1,0.5,12.6
12264.0,33432.0,3758.0,8.4,20.2,38.0,17.8,21.4,9.3,13.6,86.4,6.6,0.5,3.4,0.4,2.8,21.3,1770,84.7,8.5,6.7,0.0,4.8
5862.0,29893.0,1798.0,5.2,5.3,38.6,17.6,23.2,6.9,13.7,89.3,6.4,1.4,0.8,1.1,1.0,20.3,3169,85.0,11.5,3.5,0.0,3.3
7765.0,26827.0,1953.0,6.5,5.4,30.0,21.5,27.8,5.6,15.1,85.8,6.4,0.8,2.0,1.0,3.9,22.0,3302,83.6,9.2,7.1,0.0,7.9
6115.0,23768.0,2461.0,13.0,12.1,33.7,18.3,23.3,10.0,14.7,86.5,10.1,0.0,0.6,0.7,2.0,22.8,1664,83.3,8.5,8.2,0.0,9.9
4608.0,23242.0,2245.0,21.4,40.0,34.1,18.9,25.0,4.0,17.9,80.5,11.1,1.6,5.4,0.8,0.6,21.6,2420,85.8,11.6,1.1,1.5,9.7
4982.0,20207.0,2278.0,15.2,17.3,24.0,22.4,28.1,11.5,14.1,90.3,9.0,0.0,0.0,0.0,0.7,18.5,1633,84.2,11.8,4.0,0.0,10.7
3542.0,37707.0,8374.0,6.1,18.9,27.9,20.9,22.8,4.0,24.4,90.6,6.9,0.2,0.6,0.0,1.6,20.7,1678,86.9,9.8,3.3,0.0,3.8
6113.0,28566.0,2370.0,9.2,12.1,33.2,19.7,19.8,11.6,15.7,87.8,5.6,0.9,0.6,0.6,4.3,23.3,3468,79.8,12.6,7.6,0.0,7.6
3124.0,23314.0,1637.0,14.5,25.3,31.5,19.7,21.1,7.4,20.3,90.5,7.0,0.6,0.4,0.3,1.1,25.6,2049,88.6,8.2,3.1,0.0,9.9
5766.0,20982.0,1491.0,16.8,22.2,25.4,16.2,24.7,12.9,20.8,74.8,15.2,0.1,3.5,3.3,3.1,26.0,1492,84.1,8.8,7.0,0.0,11.6
5266.0,24845.0,2930.0,12.2,20.4,23.2,18.8,23.2,17.3,17.5,89.8,5.5,0.3,0.5,0.3,3.5,31.0,1246,81.9,10.5,7.4,0.2,8.9
10006.0,20271.0,4020.0,41.0,58.5,25.5,22.1,35.3,2.3,14.9,83.0,10.1,2.9,0.0,0.8,3.3,18.7,530,82.3,15.7,1.9,0.2,27.7
12538.0,16916.0,1804.0,15.3,20.3,19.2,26.8,30.7,10.7,12.5,91.1,5.0,0.4,1.5,1.0,1.0,18.4,2163,87.9,6.4,5.6,0.0,15.0
,,,,,,,,,,,,,,,,,0,,,,,
5294.0,23668.0,1668.0,10.7,10.3,31.1,20.3,23.5,11.8,13.3,78.9,14.0,2.0,0.3,0.7,4.1,29.6,3664,77.6,17.0,5.3,0.1,5.5
5041.0,24518.0,1951.0,9.0,11.5,26.7,22.8,25.9,14.3,10.2,73.3,12.6,3.4,1.6,2.0,7.2,23.3,1204,79.8,12.0,8.2,0.0,10.5
6043.0,37495.0,6018.0,12.4,25.7,35.8,19.9,19.2,7.8,17.3,80.9,10.7,1.2,2.6,0.0,4.6,21.0,589,74.7,14.4,10.7,0.2,6.2
5151.0,25259.0,2203.0,12.6,18.2,30.8,26.7,17.3,13.9,11.3,72.2,9.9,1.3,10.4,1.0,5.2,19.2,859,81.6,11.5,6.9,0.0,10.1
3705.0,21898.0,1609.0,15.1,25.3,24.8,24.9,21.2,13.9,15.2,75.1,14.3,0.0,2.1,2.0,6.5,24.2,1263,76.6,14.3,9.0,0.1,14.1
,,,,,,,,,,,,,,,,,0,,,,,
6030.0,10868.0,1767.0,40.5,60.8,13.7,30.3,23.1,5.0,28.0,79.4,12.0,0.0,0.6,4.0,4.0,13.6,644,85.1,8.9,6.1,0.0,27.8
3315.0,10031.0,1636.0,64.0,75.8,16.4,30.6,30.9,11.6,10.4,63.8,17.1,6.5,9.4,0.0,3.2,17.3,627,86.1,8.0,5.1,0.8,20.7
5041.0,9308.0,2013.0,46.7,52.5,14.1,22.3,32.9,3.0,27.7,70.2,18.9,1.5,1.3,3.3,4.8,13.5,566,94.5,3.5,1.9,0.0,25.8
5701.0,11995.0,1744.0,38.6,55.9,19.0,30.5,18.4,5.6,26.4,72.8,7.9,2.5,10.9,5.3,0.7,14.4,1064,89.6,8.8,1.6,0.0,24.3
3834.0,24008.0,2614.0,8.5,8.4,34.5,22.5,19.7,4.1,19.2,80.5,8.3,0.0,0.0,2.0,9.1,15.8,1454,72.2,19.2,8.6,0.0,8.2
7805.0,37504.0,5587.0,10.4,5.3,40.6,15.4,29.9,5.8,8.3,86.9,6.2,0.6,2.6,0.5,3.3,14.7,2951,87.5,7.1,5.5,0.0,5.7
9318.0,32797.0,3380.0,4.5,0.0,41.9,15.3,21.9,7.2,13.7,88.1,7.1,0.0,1.7,0.3,2.7,15.3,1091,88.5,5.4,5.0,1.0,5.6
9307.0,38635.0,5612.0,4.9,2.7,54.3,12.4,19.7,3.3,10.3,81.1,8.8,0.0,3.8,0.4,5.9,15.1,1001,81.9,15.7,2.4,0.0,3.9
6859.0,41775.0,5956.0,2.5,2.9,51.8,11.6,16.3,4.6,15.6,89.4,3.8,0.5,0.5,1.8,4.1,15.0,1946,84.9,11.5,3.6,0.0,6.6
12217.0,36047.0,3529.0,5.7,8.9,54.7,15.0,17.7,4.9,7.6,84.0,9.7,0.0,0.6,1.4,4.3,18.1,1012,78.3,13.9,7.0,0.8,2.6
13385.0,32909.0,3391.0,7.7,4.3,48.7,15.9,18.9,3.1,13.5,94.1,2.4,0.0,0.4,0.4,2.7,14.4,2115,85.4,9.8,4.7,0.0,9.8
12229.0,43097.0,5448.0,7.8,13.1,52.5,12.6,18.0,4.4,12.5,86.5,6.5,0.0,1.2,1.2,4.6,18.5,1469,87.9,8.6,3.3,0.3,5.7
6014.0,34582.0,3747.0,1.0,0.0,40.8,15.1,30.2,5.7,8.2,92.4,3.6,0.0,0.4,0.8,2.8,16.4,1226,87.6,9.2,3.2,0.0,8.4
5070.0,34267.0,3562.0,4.9,6.2,47.4,18.1,14.6,6.7,13.2,87.4,6.2,0.0,0.0,0.0,6.4,17.4,2205,88.0,8.6,2.8,0.5,1.4
16236.0,33334.0,3182.0,6.1,10.0,42.8,16.2,21.2,8.7,11.1,88.8,3.9,1.3,0.0,0.9,5.1,19.5,2007,85.5,9.3,5.3,0.0,3.9
5484.0,24948.0,2747.0,6.9,4.8,31.0,14.2,25.1,7.7,22.0,87.3,8.7,0.0,0.6,0.0,3.3,17.5,845,86.5,9.8,3.3,0.4,13.9
7838.0,18852.0,2651.0,22.1,33.1,22.2,29.6,23.5,2.2,22.6,80.0,8.0,0.7,0.0,4.7,6.7,14.7,1440,86.8,9.0,4.2,0.0,9.1
2746.0,9829.0,1492.0,47.8,55.0,10.4,31.5,23.1,9.4,25.6,88.8,3.3,0.0,0.0,4.9,3.0,15.4,657,75.5,13.7,10.8,0.0,22.2
4193.0,7391.0,1122.0,56.7,59.3,4.8,32.6,36.6,7.1,18.8,78.1,7.3,5.7,5.7,1.6,1.6,18.0,644,90.8,4.8,4.3,0.0,21.5
4020.0,10223.0,1255.0,47.6,70.4,11.4,32.6,20.8,11.5,23.7,92.6,3.9,0.0,0.0,3.5,0.0,20.4,789,88.0,4.6,7.5,0.0,12.2
4198.0,25907.0,2898.0,9.6,26.6,18.5,21.3,21.1,23.4,15.8,76.3,18.6,0.0,0.0,2.2,2.9,21.3,812,81.9,11.7,6.4,0.0,9.2
7006.0,25007.0,7692.0,24.8,39.0,24.6,22.6,23.5,7.0,22.4,91.2,5.1,0.0,0.2,1.3,2.1,18.3,863,92.5,4.3,2.8,0.5,9.3
5977.0,26355.0,2595.0,15.4,28.4,28.2,15.9,24.5,6.7,24.6,87.3,6.6,0.5,1.2,0.7,3.7,23.1,1631,90.6,5.7,3.7,0.0,10.7
7512.0,27220.0,3249.0,13.4,24.6,29.8,17.8,24.7,10.7,17.0,88.4,7.6,0.4,1.1,0.9,1.7,22.0,3163,83.6,11.0,5.2,0.3,11.2
4218.0,23200.0,4925.0,21.5,28.8,21.6,17.8,23.8,13.7,23.1,88.7,9.2,0.0,0.7,0.4,1.1,19.7,1936,86.0,7.9,5.1,1.1,10.3
9484.0,28618.0,3747.0,7.8,13.0,25.7,13.4,24.8,19.6,16.6,84.6,10.7,0.0,0.4,0.0,4.2,24.6,1389,87.3,6.5,6.2,0.0,7.6
9626.0,21734.0,3406.0,20.9,31.4,24.8,9.7,24.9,20.3,20.4,84.8,8.4,0.3,2.0,0.0,4.6,21.8,1115,83.4,9.7,6.9,0.0,9.0
5751.0,24325.0,2775.0,18.3,30.7,43.2,11.5,18.8,15.2,11.3,81.7,8.7,0.0,2.0,0.1,7.6,22.8,2384,82.5,9.2,8.3,0.0,5.3
6242.0,26087.0,1799.0,8.6,9.0,30.2,16.4,25.0,12.7,15.7,88.5,9.4,0.4,0.2,0.4,1.1,22.2,1382,85.7,9.5,4.6,0.1,9.3
13952.0,30932.0,3373.0,7.1,12.1,40.5,21.3,19.8,5.8,12.6,85.3,8.6,0.0,0.3,1.4,4.4,19.5,2254,88.1,6.7,5.2,0.0,4.4
8951.0,38124.0,6105.0,6.2,2.0,29.3,25.3,34.0,5.2,6.2,76.5,12.0,2.5,0.7,0.0,8.4,26.7,1326,83.5,8.2,8.3,0.0,3.2
7295.0,39265.0,4983.0,15.4,31.2,41.7,18.6,22.4,9.1,8.2,74.9,6.8,2.9,4.7,0.9,9.8,26.2,1818,75.7,11.0,13.0,0.3,7.5
3455.0,25545.0,3122.0,14.2,18.1,23.4,25.2,21.4,14.1,15.9,87.0,8.0,0.0,2.0,0.4,2.6,24.0,1254,83.8,10.9,5.3,0.0,8.3
5249.0,22106.0,2342.0,14.5,23.1,21.8,19.7,17.7,18.2,22.6,84.7,7.3,0.0,1.4,2.7,3.8,24.6,633,86.9,6.5,6.6,0.0,5.2
4024.0,25274.0,3359.0,11.9,18.5,24.0,22.6,17.3,13.7,22.4,82.8,9.9,0.0,0.7,2.1,4.5,23.9,833,77.7,9.6,12.7,0.0,8.3
19464.0,23506.0,2980.0,14.4,21.5,30.4,13.4,26.4,5.7,24.2,88.5,6.0,0.0,1.0,0.0,4.5,20.8,1054,88.0,9.4,2.6,0.0,12.4
8388.0,23120.0,2905.0,13.7,13.0,27.8,18.3,23.7,12.2,18.0,80.3,13.6,0.0,0.2,2.2,3.6,25.6,2486,80.6,12.6,6.8,0.0,8.7
7798.0,31198.0,2561.0,6.8,11.6,30.5,13.2,28.3,7.4,20.6,82.1,10.4,0.0,2.1,1.5,3.8,26.1,1374,84.1,7.1,8.8,0.0,8.5
6921.0,26982.0,2641.0,10.0,13.3,39.3,8.5,24.8,10.0,17.4,80.5,8.5,0.0,2.3,0.9,7.9,23.6,1881,79.2,8.1,12.3,0.3,7.6
6053.0,13266.0,1660.0,38.5,44.5,19.4,23.4,24.2,10.1,22.7,82.4,9.7,1.9,2.8,0.0,3.3,20.9,998,91.3,4.4,4.3,0.0,15.3
2706.0,24043.0,2692.0,23.9,42.8,28.1,20.5,25.3,2.6,23.6,81.5,9.5,0.7,1.6,3.3,3.4,18.9,1369,83.6,10.7,3.8,2.0,6.0
7858.0,16605.0,1968.0,25.8,23.6,19.3,16.6,22.3,13.7,28.1,80.0,7.1,0.9,9.9,0.7,1.4,16.9,1101,94.5,2.5,3.1,0.0,15.8
3122.0,18320.0,3499.0,21.8,31.5,25.2,19.6,23.0,7.5,24.8,86.2,9.2,0.6,0.7,1.4,1.8,21.7,1461,86.2,7.2,6.6,0.0,12.3
11538.0,16880.0,2360.0,21.4,24.7,16.2,22.8,29.0,11.0,21.0,88.4,7.4,0.0,0.0,1.6,2.6,22.6,2164,87.4,10.1,2.5,0.0,9.6
5406.0,21009.0,2791.0,11.4,3.8,26.3,17.4,22.8,10.6,23.0,87.9,6.3,0.6,2.4,0.0,2.9,20.4,899,88.1,5.8,5.5,0.7,11.9
7986.0,19203.0,2059.0,21.0,24.8,13.1,27.1,18.6,10.8,30.4,94.8,4.2,0.0,0.0,0.0,1.0,22.4,602,85.4,9.5,5.1,0.0,16.3
7330.0,13286.0,1525.0,24.1,30.4,40.8,27.9,23.6,3.3,4.3,37.9,10.0,0.0,29.2,6.8,16.0,13.0,2878,91.1,5.6,3.3,0.0,7.2
5241.0,21169.0,2228.0,21.2,26.0,39.9,18.4,18.2,13.6,9.9,75.9,8.4,0.7,3.0,2.8,9.3,17.8,1650,82.5,9.0,8.3,0.1,10.3
,,,,,,,,,,,,,,,,,0,,,,,
5619.0,23916.0,2622.0,17.5,30.9,25.6,18.7,19.6,12.8,23.3,85.9,6.1,0.0,1.4,1.7,4.9,22.7,1762,78.2,14.1,7.4,0.3,7.5
4852.0,20569.0,1379.0,14.7,20.4,22.7,18.6,26.6,9.1,23.1,83.7,10.6,0.0,0.8,1.1,3.8,29.0,1491,80.9,14.4,4.7,0.0,9.3
4763.0,21551.0,1369.0,12.7,15.7,21.6,17.2,22.4,11.8,27.0,84.2,8.2,0.5,0.6,1.0,5.4,27.0,1753,80.5,14.1,5.1,0.3,5.6
3071.0,16895.0,1533.0,28.8,46.6,19.5,21.0,22.0,12.1,25.4,74.4,9.6,0.0,4.9,2.3,8.8,26.3,1982,77.6,11.2,10.3,0.8,3.4
9360.0,26297.0,2955.0,13.4,24.4,26.6,16.7,26.5,4.9,25.3,83.4,3.3,0.0,3.3,3.1,6.8,21.9,936,83.8,9.4,6.3,0.5,5.6
3990.0,35055.0,4143.0,9.0,17.8,29.0,15.0,29.5,5.1,21.3,85.4,6.3,0.0,0.0,0.7,7.5,28.0,971,82.0,11.8,6.2,0.0,6.2
7725.0,26485.0,2355.0,17.4,26.0,29.8,13.5,18.5,12.4,25.7,83.7,7.8,0.1,0.0,1.3,7.1,28.8,1441,84.1,8.5,7.4,0.0,3.5
3374.0,20018.0,1606.0,25.0,40.3,19.4,21.4,18.2,11.0,30.1,81.6,10.6,0.3,2.4,0.7,4.5,23.4,1946,81.2,11.9,6.8,0.1,9.9
9452.0,20344.0,2987.0,5.8,4.5,29.3,18.7,25.5,8.2,18.2,85.3,8.1,0.6,0.0,1.1,4.8,24.2,1426,72.9,19.7,7.4,0.0,5.9
10243.0,17841.0,1654.0,14.2,14.3,15.3,18.2,27.4,7.4,31.6,70.6,19.6,0.8,5.2,0.6,3.1,19.5,1710,89.8,8.3,1.9,0.0,10.9
6785.0,21163.0,2388.0,20.3,29.8,28.3,20.8,22.1,7.1,21.6,84.5,7.4,1.7,3.6,0.0,2.8,22.3,1469,80.1,9.3,10.1,0.5,3.4
2829.0,15672.0,1835.0,24.4,35.4,13.1,29.1,30.2,8.3,19.4,79.4,11.9,0.6,2.4,3.3,2.2,19.1,1441,83.2,12.0,4.0,0.8,10.9
4176.0,15849.0,1801.0,33.0,37.1,24.6,32.1,16.9,6.0,20.3,64.0,19.8,4.9,5.5,0.7,5.1,19.1,1295,90.2,7.6,2.2,0.0,13.9
3193.0,11017.0,1749.0,45.7,61.0,9.0,23.2,16.4,0.0,51.4,56.0,37.3,5.4,1.4,0.0,0.0,23.1,525,89.1,9.9,1.0,0.0,34.0
6037.0,12273.0,1975.0,36.4,49.7,16.0,15.6,29.9,6.1,32.4,80.8,9.8,0.7,8.1,0.5,0.0,19.8,1136,89.5,5.3,5.2,0.0,16.7
5720.0,11795.0,1622.0,48.5,66.3,15.5,28.9,16.5,11.2,27.9,71.2,16.9,3.7,5.9,1.1,1.1,18.7,723,84.4,9.4,6.2,0.0,26.7
4531.0,10791.0,1354.0,44.6,60.4,5.2,31.9,23.3,3.5,36.0,68.0,17.5,4.1,4.3,2.0,4.2,18.4,996,88.8,7.9,3.3,0.0,10.0
2976.0,14525.0,2202.0,26.8,28.7,18.0,32.1,14.3,9.4,26.1,64.9,20.7,4.3,1.6,1.2,7.2,20.5,1186,79.0,13.4,7.6,0.0,13.9
6199.0,27650.0,3333.0,11.2,14.1,29.2,20.3,28.8,5.8,15.9,76.9,18.3,0.0,1.1,0.0,3.7,16.5,1756,81.9,11.4,6.7,0.0,5.5
4148.0,16048.0,1644.0,24.6,33.3,13.8,22.2,26.5,10.5,27.0,72.5,20.5,0.0,2.6,1.2,3.3,16.4,1170,85.0,13.0,2.1,0.0,28.3
3507.0,17760.0,1722.0,20.1,30.7,17.3,28.9,19.2,6.3,28.3,77.8,10.9,2.9,6.2,0.0,2.2,18.9,1766,88.6,8.5,2.9,0.0,12.4
5170.0,20196.0,2481.0,19.8,45.5,21.5,18.9,28.2,2.1,29.4,87.0,11.2,0.7,0.0,0.0,1.2,18.7,1198,92.2,6.1,1.8,0.0,12.2
5800.0,17058.0,1805.0,27.4,38.6,18.2,18.4,20.3,12.3,30.8,82.3,14.0,0.0,0.0,1.2,2.6,18.8,1614,91.0,6.4,2.5,0.0,17.9
5157.0,22271.0,6702.0,13.0,15.7,18.7,19.4,23.1,12.4,26.4,83.3,6.1,1.5,1.4,0.0,7.7,16.6,1810,83.5,10.9,5.6,0.0,10.5
9471.0,37794.0,3508.0,3.0,0.0,44.8,15.9,20.1,5.0,14.1,86.5,6.8,0.0,1.1,1.0,4.7,18.0,2690,75.9,18.4,5.7,0.0,7.1
7655.0,31721.0,3639.0,8.5,5.4,33.2,15.4,27.9,3.3,20.2,90.5,6.1,0.0,1.4,0.0,2.0,21.0,1230,80.7,12.5,6.8,0.0,3.1
5500.0,29041.0,3273.0,12.4,20.5,35.8,15.1,25.2,3.5,20.3,89.7,7.7,1.1,1.0,0.0,0.4,17.9,1882,82.3,15.0,2.4,0.3,8.7
8413.0,32023.0,4818.0,9.0,10.9,32.3,15.2,23.7,5.0,23.9,87.6,6.9,0.4,0.6,3.6,0.9,21.5,3099,86.4,10.3,2.8,0.5,6.5
5758.0,29984.0,2539.0,7.9,7.3,32.7,19.5,28.8,4.8,14.1,88.9,7.7,0.0,0.9,1.8,0.6,19.3,1757,78.7,17.6,3.7,0.0,5.3
6354.0,29420.0,6855.0,8.9,13.5,29.2,16.4,29.1,5.0,20.3,87.4,10.4,0.7,0.4,0.0,1.1,18.3,2378,84.7,12.5,2.2,0.6,6.2
8672.0,15333.0,2484.0,32.1,36.0,17.8,15.5,19.9,17.0,29.8,75.6,17.8,1.2,0.0,0.0,5.4,17.3,517,91.3,2.5,6.2,0.0,11.8
7829.0,24371.0,2447.0,7.9,5.8,32.1,16.7,28.3,7.4,15.4,81.9,9.8,2.4,0.1,0.0,5.8,27.5,1451,81.7,14.8,3.4,0.0,4.5
8742.0,23144.0,2810.0,16.0,18.1,31.9,17.9,22.5,3.3,24.4,90.7,6.3,0.7,0.0,1.3,1.0,19.3,1723,81.0,14.3,4.8,0.0,6.4
9364.0,24422.0,2914.0,9.9,14.1,26.1,17.6,26.4,8.8,21.2,85.1,11.2,0.0,0.0,0.7,2.9,22.1,978,72.1,21.9,5.3,0.7,16.8
6908.0,27527.0,2849.0,9.1,9.7,28.1,18.8,24.7,14.3,14.1,80.0,9.3,0.0,4.4,1.4,4.9,20.1,1797,81.1,13.1,5.7,0.0,11.7
8756.0,16200.0,2969.0,35.4,51.6,23.6,11.7,23.7,3.0,37.9,76.6,16.1,0.0,4.7,1.6,1.0,18.9,691,85.2,11.3,3.5,0.0,10.0
6832.0,29194.0,3269.0,9.3,17.1,36.7,16.1,25.7,10.1,11.3,88.1,6.5,0.0,0.9,0.6,3.9,24.4,2887,82.3,15.7,2.0,0.0,4.5
2103.0,22283.0,1215.0,9.1,11.6,21.5,17.8,25.4,12.2,23.2,84.5,8.8,0.5,2.7,0.6,2.8,26.1,1915,80.5,13.6,5.8,0.0,8.8
2487.0,22895.0,1369.0,16.6,27.8,28.4,18.5,20.9,11.6,20.6,87.6,5.4,0.0,1.8,0.6,4.5,22.6,1281,81.4,12.7,5.9,0.0,5.5
3309.0,22181.0,2465.0,10.0,17.7,29.7,17.2,20.5,9.9,22.8,88.3,7.7,0.0,1.6,0.5,1.9,26.5,1054,85.8,9.1,4.8,0.3,8.3
3361.0,19954.0,1631.0,18.8,21.0,22.5,19.5,17.3,10.1,30.6,80.4,11.1,0.0,2.3,3.1,3.1,20.0,1212,84.7,10.6,4.6,0.0,9.6
5202.0,19744.0,1818.0,18.3,25.5,27.5,20.5,21.9,8.0,22.1,89.4,6.2,0.0,1.3,1.3,1.8,25.9,913,84.0,10.5,5.5,0.0,7.9
6259.0,16433.0,2099.0,34.4,49.2,28.3,32.1,22.6,4.4,12.6,77.9,13.2,0.0,1.5,5.4,2.0,23.8,660,80.8,17.1,2.1,0.0,17.0
9637.0,13737.0,1964.0,29.7,52.5,27.8,29.3,21.3,7.1,14.5,35.0,12.2,0.0,39.1,0.8,12.8,14.5,1017,95.2,3.4,1.4,0.0,8.2
3742.0,17263.0,2282.0,14.5,12.8,25.8,27.9,24.6,4.6,17.0,70.7,9.7,0.0,11.3,0.7,7.7,18.2,1068,86.2,11.0,2.8,0.0,7.4
3481.0,12832.0,2001.0,45.0,75.6,8.2,31.4,22.5,3.8,34.0,77.7,11.3,0.0,8.3,0.6,2.2,18.6,741,90.3,7.8,1.9,0.0,21.0
4536.0,27336.0,3068.0,14.3,22.0,27.9,15.2,21.2,13.7,22.1,84.7,9.7,0.0,1.8,0.8,2.9,27.5,1913,82.2,12.8,5.0,0.1,8.6
4659.0,32065.0,2718.0,3.9,8.5,43.0,14.3,18.3,11.1,13.2,88.3,7.5,0.0,0.0,0.4,3.8,23.7,2191,76.4,15.8,7.6,0.2,3.4
3911.0,29405.0,2831.0,8.1,11.3,42.8,17.7,19.2,9.3,10.9,78.1,10.0,0.0,3.9,1.2,6.7,19.7,1782,80.4,13.0,6.4,0.3,6.1
2718.0,21971.0,1691.0,13.4,11.8,25.5,23.0,21.3,7.2,23.0,70.2,11.8,0.0,9.6,5.2,3.2,20.3,2047,90.7,4.9,4.2,0.2,5.7
3561.0,16957.0,4918.0,32.0,40.6,17.1,40.4,5.8,15.4,21.3,56.1,24.4,2.9,13.4,0.0,3.2,14.8,638,84.6,10.8,4.5,0.0,16.9
3105.0,28632.0,4329.0,13.3,19.4,31.2,7.4,24.4,11.4,25.6,84.9,4.9,0.0,0.4,1.6,8.2,27.0,1780,84.6,10.6,4.8,0.0,4.1
3673.0,20188.0,2261.0,14.4,24.2,19.7,22.8,23.5,10.2,23.9,84.8,8.5,0.0,0.3,2.8,3.7,23.0,1318,85.7,6.3,8.0,0.0,10.8
5867.0,25834.0,2432.0,7.4,6.8,32.1,15.9,19.9,14.5,17.6,80.4,14.7,0.6,0.1,1.0,3.1,25.4,1245,85.5,7.6,6.1,0.8,7.0
7520.0,24645.0,2403.0,9.9,9.4,28.4,18.1,22.8,14.1,16.6,85.8,6.6,0.7,1.4,1.5,3.9,24.7,1767,82.6,12.6,4.8,0.0,10.3
4902.0,28473.0,2828.0,17.8,32.5,26.3,13.6,21.6,11.5,27.1,77.4,12.1,0.3,2.1,1.0,7.1,28.3,1633,79.0,9.1,11.8,0.1,6.8
3602.0,25660.0,2445.0,12.9,16.0,24.7,17.1,18.7,11.4,28.2,84.6,7.8,0.0,0.9,0.9,5.9,29.2,2269,85.5,6.0,8.4,0.0,7.6
3068.0,27717.0,3130.0,6.2,8.3,37.0,11.5,23.4,9.9,18.3,90.7,4.8,0.1,0.5,0.7,3.2,23.3,3759,90.2,6.6,3.2,0.1,6.6
9477.0,24394.0,2164.0,15.8,23.6,27.0,18.2,25.2,14.2,15.5,82.8,8.9,0.0,3.5,0.4,4.4,23.6,2083,87.4,9.4,3.2,0.0,9.2
